y,session_label,comm,iso_outlier,lof_outlier,both_flagged,cluster_KMeans (k=4),cluster_GMM (k=4),cluster_Agglomerative (k=4),cluster_DBSCAN,orig_index
0,unknown,code,0,0,False,0,1,2,0,3140
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,-1,3141
0,unknown,Thread-36 (work,0,0,False,0,1,2,0,3142
0,unknown,Thread-119 (_ha,0,0,False,0,1,2,8,3143
0,unknown,cat,0,0,False,2,0,1,6,3144
0,unknown,pet,0,0,False,0,1,1,-1,3145
0,unknown,git,0,1,False,2,0,1,-1,3146
0,unknown,firefox:gdrv0,0,0,False,0,1,2,-1,3147
0,unknown,gdbus,0,0,False,0,1,2,0,3148
0,unknown,Thread-187 (_ha,0,0,False,0,1,2,-1,3149
1,unknown,Thread-112 (wor,0,0,False,0,1,2,-1,3150
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,3151
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,3152
0,unknown,ps,1,0,False,2,0,1,-1,3153
0,unknown,Thread-21 (_han,0,0,False,0,1,2,0,3154
0,unknown,Thread-26 (work,0,0,False,0,1,2,0,3155
0,unknown,Thread-26 (work,0,0,False,0,1,2,0,3156
1,unknown,Thread-194 (wor,0,0,False,0,1,2,-1,3157
0,unknown,MediaDe~ine #76,0,0,False,0,1,2,0,3158
0,unknown,V8Worker,0,1,False,0,1,2,0,3159
0,unknown,git,0,1,False,2,0,1,-1,3160
0,unknown,Thread-37 (work,0,0,False,0,1,2,0,3161
2,unknown,gdbus,0,0,False,0,1,2,0,3162
0,unknown,code,1,1,True,2,3,1,-1,3163
1,unknown,Thread-120 (_ha,0,1,False,0,1,2,-1,3164
0,unknown,sudo,1,1,True,2,0,1,-1,3165
0,unknown,Thread-52 (work,0,0,False,0,1,2,0,3166
0,unknown,Thread-32 (_han,0,0,False,0,1,2,-1,3167
0,unknown,stress-ng,1,0,False,2,0,1,-1,3168
0,unknown,Thread-77 (_han,0,0,False,0,1,2,0,3169
0,unknown,gly-rayon-2,0,0,False,0,1,1,10,3170
0,unknown,Isolated Web Co,1,0,False,2,0,1,-1,3171
0,unknown,V8Worker,0,0,False,0,1,2,0,3172
0,unknown,Thread-210 (wor,0,0,False,0,1,2,0,3173
0,unknown,gly-rayon-6,0,0,False,0,1,1,10,3174
0,unknown,sed,0,0,False,2,0,1,20,3175
0,unknown,which,0,0,False,2,0,1,-1,3176
0,unknown,Thread-5 (worke,0,0,False,0,1,2,0,3177
1,unknown,Timer,0,0,False,0,1,2,0,3178
0,unknown,gsd-disk-utilit,0,0,False,2,0,1,-1,3179
0,unknown,code,1,1,True,2,3,1,-1,3180
0,unknown,Thread-139 (wor,0,0,False,0,1,2,-1,3181
0,unknown,bash,0,1,False,2,0,1,-1,3182
0,unknown,Thread-54 (_han,0,0,False,0,1,2,0,3183
0,unknown,code,1,1,True,2,3,1,-1,3184
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,3185
0,unknown,Chrome_IOThread,0,0,False,0,1,1,-1,3186
0,unknown,Thread-38 (work,0,0,False,0,1,2,0,3187
0,unknown,Thread-62 (work,0,0,False,0,1,2,0,3188
1,unknown,Thread-166 (wor,0,0,False,0,1,2,-1,3189
0,unknown,cat,0,0,False,2,0,1,6,3190
0,unknown,V8Worker,0,0,False,0,1,2,0,3191
0,unknown,Thread-50 (work,0,0,False,0,1,2,0,3192
0,unknown,V8Worker,0,0,False,0,1,2,-1,3193
1,unknown,Thread-134 (wor,0,0,False,0,1,2,-1,3194
0,unknown,Thread-62 (work,0,0,False,0,1,2,0,3195
0,unknown,sh,0,0,False,0,1,1,-1,3196
0,unknown,python,0,0,False,0,1,1,-1,3197
1,unknown,JS Watchdog,0,0,False,0,1,2,0,3198
0,unknown,Thread-105 (wor,0,0,False,0,1,2,0,3199
0,unknown,python,0,0,False,0,1,1,-1,3200
0,unknown,Thread-210 (wor,0,0,False,0,1,2,0,3201
0,unknown,Thread-47 (work,0,0,False,0,1,2,0,3202
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,3203
1,unknown,ibus-x11,1,1,True,2,0,1,-1,3204
0,unknown,gdbus,0,0,False,0,1,2,0,3205
0,unknown,Thread-208 (_ha,0,0,False,0,1,2,0,3206
0,unknown,Thread-79 (work,0,0,False,0,1,2,0,3207
0,unknown,sudo,0,0,False,2,0,1,-1,3208
0,unknown,StreamT~ns #625,0,0,False,0,1,2,0,3209
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,-1,3210
0,unknown,V8Worker,0,0,False,0,1,2,0,3211
0,unknown,cat,0,1,False,2,0,1,-1,3212
0,unknown,sh,0,0,False,2,0,1,1,3213
0,unknown,WRWorkerLP#4,0,0,False,0,1,1,-1,3214
0,unknown,cat,0,0,False,2,0,1,12,3215
1,unknown,Thread-173 (wor,0,0,False,0,1,2,-1,3216
0,unknown,which,0,0,False,2,0,1,-1,3217
0,unknown,libuv-worker,0,0,False,0,1,2,0,3218
3,unknown,TaskCon~ller #4,0,0,False,0,1,2,-1,3219
1,unknown,Thread-81 (work,0,0,False,0,1,1,10,3220
0,unknown,libuv-worker,0,0,False,0,1,2,0,3221
0,unknown,Thread-99 (_han,0,0,False,0,1,2,-1,3222
0,unknown,pet,0,0,False,0,1,2,11,3224
2,unknown,Thread-155 (wor,0,0,False,0,1,2,0,3225
0,unknown,WRWorkerLP#2,0,0,False,0,1,1,-1,3226
0,unknown,cat,0,0,False,2,0,1,6,3227
0,unknown,ibus-extension-,0,0,False,2,0,1,-1,3228
0,unknown,Thread-131 (_ha,0,0,False,0,1,2,-1,3229
1,unknown,DartWorker,0,0,False,0,1,2,-1,3230
1,unknown,Thread-135 (wor,0,0,False,0,1,2,-1,3231
0,unknown,WRScene~derLP#1,0,1,False,0,1,2,-1,3232
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,3233
0,unknown,Thread-27 (work,0,0,False,0,1,2,0,3234
1,unknown,Thread-146 (wor,0,0,False,0,1,2,-1,3235
0,unknown,Thread-219 (_ha,0,0,False,0,1,2,0,3236
0,unknown,Timer,0,0,False,0,1,2,-1,3237
0,unknown,JS Watchdog,0,0,False,0,1,2,0,3238
0,unknown,thermald,0,0,False,0,1,2,-1,3239
0,unknown,Thread-200 (wor,0,0,False,0,1,2,0,3240
0,unknown,Isolated Web Co,1,0,False,2,0,1,-1,3241
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,3242
1,unknown,xdg-desktop-por,1,0,False,2,0,1,-1,3243
0,unknown,Thread-56 (work,0,0,False,0,1,2,0,3244
2,unknown,Thread-157 (wor,0,0,False,0,1,2,0,3245
0,unknown,Thread-68 (work,0,0,False,0,1,2,0,3246
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,3247
0,unknown,Thread-38 (work,0,0,False,0,1,2,0,3248
0,unknown,JS Helper,0,0,False,0,1,2,0,3249
0,unknown,cat,0,0,False,2,0,1,21,3250
0,unknown,gmain,0,0,False,0,1,2,0,3251
1,unknown,WRWorkerLP#5,0,0,False,0,1,1,-1,3252
0,unknown,sed,0,0,False,2,0,1,16,3253
0,unknown,sh,0,0,False,2,0,1,-1,3254
0,unknown,Backgro~Pool #3,0,0,False,0,1,2,0,3255
0,unknown,pet,0,0,False,0,1,2,8,3256
0,unknown,Timer,0,0,False,0,1,2,-1,3257
0,unknown,Timer,0,0,False,0,1,2,-1,3258
0,unknown,sh,0,0,False,2,0,1,-1,3259
0,unknown,DedicatedWorker,0,0,False,0,1,2,-1,3260
0,unknown,code,0,0,False,0,1,2,0,3261
0,unknown,StreamT~ns #323,0,0,False,0,1,1,-1,3262
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,3263
1,unknown,pet,0,0,False,0,1,1,10,3264
0,unknown,pet,0,0,False,0,1,1,10,3265
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,3266
2,unknown,pet,0,0,False,0,1,2,-1,3267
0,unknown,Thread-25 (work,0,0,False,0,1,2,0,3268
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,3269
0,unknown,Thread-27 (work,0,0,False,0,1,2,0,3270
0,unknown,Thread-44 (_han,0,0,False,0,1,2,0,3271
0,unknown,cat,0,0,False,2,0,1,-1,3272
0,unknown,Timer,0,0,False,0,1,2,19,3273
0,unknown,bpftool,1,0,False,2,0,1,-1,3274
0,unknown,Thread-17 (work,0,0,False,0,1,2,0,3275
0,unknown,firefox:gdrv0,0,0,False,0,1,2,-1,3276
0,unknown,Thread-57 (work,0,0,False,0,1,2,0,3277
0,unknown,pet,0,0,False,0,1,1,10,3278
0,unknown,V8Worker,0,0,False,0,1,2,-1,3279
0,unknown,sed,0,0,False,2,0,1,20,3280
0,unknown,gvfsd-metadata,0,0,False,0,0,1,-1,3281
0,unknown,StreamTrans #50,0,0,False,0,1,2,-1,3282
0,unknown,kworker/u33:0,0,0,False,0,0,1,-1,3283
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,3284
0,unknown,cpuUsage.sh,0,0,False,0,1,1,7,3285
0,unknown,Thread-40 (work,0,0,False,0,1,2,0,3286
0,unknown,Thread-19 (work,0,0,False,0,1,2,0,3287
0,unknown,git,0,0,False,2,0,1,-1,3288
0,unknown,V8Worker,0,0,False,0,1,2,-1,3289
0,unknown,FSBroker6750,0,0,False,0,1,2,0,3290
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3291
0,unknown,Renderer,0,0,False,0,1,2,-1,3292
0,unknown,IPC I/O Child,0,0,False,0,1,1,-1,3293
0,unknown,Indexed~IO #252,0,0,False,0,1,2,0,3294
0,unknown,which,0,0,False,2,0,1,-1,3295
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,3296
0,unknown,Thread-36 (work,0,0,False,0,1,2,0,3297
0,unknown,gnome-shell,1,1,True,1,3,0,-1,3298
0,unknown,pet,0,0,False,0,1,1,10,3299
0,unknown,V8Worker,0,0,False,0,1,2,-1,3300
0,unknown,ibus-extension-,0,0,False,2,0,1,-1,3301
0,unknown,WaylandProxy,0,0,False,0,1,1,-1,3302
0,unknown,Isolated Web Co,1,0,False,2,0,1,-1,3303
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,3304
0,unknown,Thread-33 (_han,0,0,False,0,1,2,0,3305
0,unknown,Thread-37 (work,0,0,False,0,1,2,0,3306
0,unknown,NetworkManager,1,0,False,2,0,1,-1,3307
0,unknown,Thread-55 (_han,0,0,False,0,1,2,0,3308
0,unknown,StreamTrans #56,0,0,False,0,1,2,0,3309
0,unknown,StreamTrans #73,0,0,False,0,1,2,0,3310
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,3311
0,unknown,MediaTimer #71,0,0,False,0,1,1,10,3312
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,3313
0,unknown,Timer,0,0,False,0,1,2,0,3314
0,unknown,StreamT~ns #628,0,0,False,0,1,2,0,3315
0,unknown,sleep,0,1,False,2,0,1,-1,3316
0,unknown,StreamTrans #55,0,0,False,0,1,2,0,3317
0,unknown,Thread-73 (work,0,0,False,0,1,2,0,3318
0,unknown,StreamT~ns #319,0,0,False,0,1,2,-1,3319
0,unknown,Thread-11 (_han,0,0,False,0,1,2,0,3320
0,unknown,Task Runner for,0,0,False,0,1,2,-1,3321
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,3322
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3323
0,unknown,bpftool,1,1,True,2,0,1,-1,3324
0,unknown,Chrome_IOThread,0,0,False,0,1,1,-1,3325
0,unknown,libuv-worker,0,0,False,0,1,2,0,3326
0,unknown,cat,0,0,False,2,0,1,6,3327
0,unknown,Mutter Input Th,0,0,False,0,1,1,-1,3328
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,3329
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3330
1,unknown,tokio-rt-worker,0,0,False,0,1,2,0,3331
0,unknown,Thread-18 (work,0,0,False,0,1,2,0,3332
0,unknown,cat,0,0,False,2,0,1,6,3333
0,unknown,Chrome_ChildIOT,0,0,False,0,1,1,-1,3334
0,unknown,Thread-72 (work,0,0,False,0,1,2,0,3335
0,unknown,Backgro~Pool #8,0,0,False,0,1,2,0,3336
0,unknown,FSBroker6067,0,0,False,0,1,2,0,3337
0,unknown,TikToken worker,0,0,False,0,1,2,-1,3338
0,unknown,Thread-208 (_ha,0,0,False,0,1,2,0,3339
0,unknown,Thread-34 (work,0,0,False,0,1,2,0,3340
0,unknown,Thread-217 (wor,0,0,False,0,1,2,0,3341
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,3342
0,unknown,sh,0,0,False,2,0,1,-1,3343
0,unknown,Thread-65 (_han,0,0,False,0,1,2,0,3344
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3345
1,unknown,StreamT~ns #630,0,1,False,0,0,1,-1,3346
0,unknown,Renderer,0,0,False,0,1,2,-1,3347
3,unknown,gsd-power,0,0,False,0,0,1,-1,3348
0,unknown,StreamT~ns #636,0,0,False,0,1,2,0,3349
0,unknown,libuv-worker,0,0,False,0,1,2,0,3350
0,unknown,pet,0,0,False,0,1,2,11,3351
0,unknown,gdbus,0,0,False,0,1,2,0,3352
0,unknown,Thread-65 (_han,0,0,False,0,1,2,22,3353
0,unknown,Thread-202 (wor,0,0,False,0,1,2,0,3354
0,unknown,Timer,0,0,False,0,1,2,-1,3355
0,unknown,sed,0,0,False,2,0,1,-1,3356
0,unknown,glean.dispatche,0,0,False,0,3,1,-1,3357
1,unknown,kworker/5:2,1,1,True,2,0,1,-1,3358
0,unknown,cpuUsage.sh,0,1,False,2,0,1,18,3359
0,unknown,Isolated Servic,0,0,False,2,0,1,-1,3360
0,unknown,Thread-4 (worke,0,0,False,0,1,2,0,3361
0,unknown,chronyd,0,1,False,0,1,2,-1,3362
0,unknown,sh,0,0,False,2,0,1,-1,3363
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,3364
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,3365
0,unknown,JS Helper,0,0,False,0,1,2,0,3366
0,unknown,Chroot Helper,0,1,False,2,0,1,-1,3367
0,unknown,python,0,0,False,0,1,1,-1,3368
1,unknown,JS Helper,0,0,False,0,1,2,0,3369
0,unknown,FSBroker20107,0,0,False,0,1,2,0,3370
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,3371
0,unknown,Thread-37 (work,0,0,False,0,1,2,0,3372
0,unknown,V8Worker,0,0,False,0,1,2,-1,3373
2,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3374
0,unknown,Thread-26 (work,0,0,False,0,1,2,0,3375
0,unknown,code,0,0,False,0,1,2,-1,3376
1,unknown,DedicatedWorker,0,0,False,0,1,2,0,3377
0,unknown,V8Worker,0,0,False,0,1,2,0,3378
0,unknown,Socket Thread,0,0,False,0,1,2,0,3381
0,unknown,Thread-44 (_han,0,0,False,0,1,2,0,3382
0,unknown,IPDL Background,0,0,False,0,1,2,-1,3383
0,unknown,bpftool,1,0,False,2,0,1,-1,3384
0,unknown,Socket Thread,0,0,False,0,1,2,0,3385
0,unknown,Thread-45 (work,0,0,False,0,1,2,0,3386
0,unknown,Thread-217 (wor,0,0,False,0,1,2,0,3388
0,unknown,Thread-64 (_han,0,0,False,0,1,2,-1,3389
0,unknown,bash,0,0,False,2,0,1,-1,3391
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3392
0,unknown,which,0,0,False,2,0,1,-1,3393
1,unknown,StreamT~ns #630,0,0,False,0,1,2,5,3394
0,unknown,gmain,0,0,False,0,1,2,0,3395
0,unknown,StreamTrans #53,0,0,False,0,1,2,-1,3396
0,unknown,mutter-x11-fram,1,1,True,2,0,1,-1,3397
0,unknown,code,0,0,False,0,1,2,0,3398
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,3399
1,unknown,fwupd,0,0,False,2,0,1,-1,3400
0,unknown,cat,0,0,False,2,0,1,6,3401
0,unknown,Thread-152 (_ha,0,1,False,0,1,1,-1,3402
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,-1,3403
0,unknown,bpftool,0,1,False,2,0,1,-1,3404
0,unknown,pet,0,0,False,0,1,1,-1,3405
0,unknown,StreamT~ns #210,0,0,False,0,1,2,-1,3406
0,unknown,StreamTrans #53,0,0,False,0,1,2,0,3407
0,unknown,sh,0,0,False,2,0,1,-1,3408
0,unknown,Thread-37 (work,0,0,False,0,1,2,0,3409
0,unknown,Thread-200 (wor,0,0,False,0,1,2,0,3410
1,unknown,Thread-122 (wor,0,0,False,0,1,2,3,3411
0,unknown,WorkerThread,0,0,False,0,1,2,0,3412
0,unknown,Thread-7 (worke,0,0,False,0,1,2,0,3413
3,unknown,IPC I/O Child,0,0,False,0,1,2,0,3414
0,unknown,gvfsd-network,0,0,False,0,0,1,-1,3415
0,unknown,Thread-1 (worke,0,0,False,0,1,2,0,3416
0,unknown,DelayedTaskSche,0,0,False,0,1,2,0,3417
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,3418
0,unknown,Isolated Web Co,1,0,False,2,0,1,-1,3419
0,unknown,sh,0,0,False,0,1,1,-1,3420
0,unknown,Thread-139 (wor,0,0,False,0,1,2,-1,3421
0,unknown,cat,0,0,False,2,0,1,12,3422
1,unknown,Thread-135 (wor,0,0,False,0,1,2,0,3423
0,unknown,DNS Res~er #516,0,0,False,0,1,2,0,3424
0,unknown,JS Helper,0,0,False,0,1,2,0,3425
1,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,3426
0,unknown,WRScene~ilder#1,0,0,False,0,1,2,-1,3427
0,unknown,systemd-oomd,1,1,True,2,0,1,-1,3428
0,unknown,libuv-worker,0,0,False,0,1,2,0,3429
0,unknown,Thread-41 (work,0,0,False,0,1,2,13,3430
0,unknown,snapd,0,1,False,0,1,2,0,3431
1,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,3432
0,unknown,libuv-worker,0,0,False,0,1,2,0,3433
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3434
0,unknown,Thread-46 (work,0,0,False,0,1,2,0,3435
0,unknown,DNS Res~er #517,0,0,False,0,1,2,0,3436
0,unknown,JS Watchdog,0,0,False,0,1,2,0,3437
1,unknown,WorkerThread,0,0,False,0,1,2,0,3438
0,unknown,Socket Thread,0,0,False,0,1,2,0,3440
0,unknown,gvfsd-wsdd,0,0,False,2,0,1,-1,3441
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,3442
0,unknown,Thread-190 (wor,0,0,False,0,1,2,0,3443
0,unknown,Thread-103 (wor,0,0,False,0,1,2,0,3444
1,unknown,git,1,0,False,2,0,1,-1,3445
0,unknown,TaskCon~ller #3,0,0,False,0,1,2,0,3446
1,unknown,WRWorkerLP#7,0,0,False,0,1,1,-1,3447
0,unknown,gmain,0,0,False,0,1,2,0,3448
0,unknown,libuv-worker,0,0,False,0,1,2,0,3449
0,unknown,Thread-105 (wor,0,0,False,0,1,2,0,3450
0,unknown,StreamTrans #55,0,0,False,0,1,2,0,3451
0,unknown,Thread-105 (wor,0,0,False,0,1,2,0,3452
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,3453
0,unknown,Thread-107 (wor,0,0,False,0,1,2,0,3454
0,unknown,Thread-87 (_han,0,0,False,0,1,2,0,3455
0,unknown,Thread-35 (work,0,0,False,0,1,2,0,3456
0,unknown,Backgro~Pool #8,0,0,False,0,1,2,0,3457
1,unknown,V8Worker,0,0,False,0,1,2,-1,3458
0,unknown,Thread-7 (worke,0,0,False,0,1,2,0,3459
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,3460
0,unknown,systemd-journal,0,0,False,2,0,1,-1,3461
0,unknown,cat,0,0,False,2,0,1,-1,3462
0,unknown,Thread-54 (_han,0,0,False,0,1,2,0,3463
0,unknown,Thread-209 (_ha,0,0,False,0,1,2,0,3464
0,unknown,Thread-48 (work,0,0,False,0,1,2,-1,3465
0,unknown,URL Classifier,0,0,False,0,1,2,0,3467
0,unknown,sqldb:p~lite #2,0,1,False,0,1,2,0,3468
0,unknown,gmain,0,0,False,0,1,2,0,3469
0,unknown,Thread-93 (work,0,0,False,0,1,2,0,3470
0,unknown,which,0,0,False,2,0,1,-1,3471
0,unknown,Thread-44 (_han,0,0,False,0,1,2,0,3472
0,unknown,sh,0,0,False,2,0,1,-1,3473
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3474
0,unknown,TaskCon~ller #3,0,0,False,0,1,2,0,3475
1,unknown,WRWorker#3,0,0,False,0,1,2,-1,3476
0,unknown,Privileged Cont,1,0,False,2,0,1,-1,3477
0,unknown,sh,0,0,False,2,1,1,-1,3478
1,unknown,Thread-150 (wor,0,0,False,0,1,2,-1,3479
1,unknown,Thread-159 (wor,0,0,False,0,1,2,-1,3480
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3481
0,unknown,Thread-9 (_hand,0,0,False,0,1,2,0,3482
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3483
0,unknown,TikToken worker,0,0,False,0,1,2,-1,3484
0,unknown,systemd-oomd,1,0,False,2,0,1,-1,3485
0,unknown,DNS Res~er #519,0,1,False,0,1,2,0,3486
0,unknown,Thread-104 (wor,0,0,False,0,1,2,0,3487
0,unknown,bash,0,1,False,2,0,1,-1,3488
0,unknown,kworker/u32:0,1,0,False,2,0,1,-1,3489
0,unknown,Thread-45 (work,0,0,False,0,1,2,0,3490
0,unknown,Thread-83 (work,0,0,False,0,1,2,0,3491
0,unknown,sqldb:p~lite #4,0,1,False,0,1,2,0,3492
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,3493
0,unknown,LS Thread,0,0,False,0,1,2,0,3494
0,unknown,systemd-resolve,0,0,False,2,0,1,-1,3495
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,3496
0,unknown,Thread-129 (wor,0,0,False,0,1,2,0,3497
1,unknown,cat,1,0,False,2,0,1,4,3498
0,unknown,Thread-21 (_han,0,1,False,0,1,2,-1,3499
0,unknown,Thread-195 (wor,0,0,False,0,1,2,-1,3500
0,unknown,StyleThread#1,0,0,False,0,1,2,-1,3501
0,unknown,pet,0,0,False,0,1,1,-1,3502
1,unknown,Thread-140 (wor,0,0,False,0,1,2,-1,3503
0,unknown,Thread-17 (work,0,0,False,0,1,2,0,3504
0,unknown,Thread-47 (work,0,0,False,0,1,2,0,3505
0,unknown,git,0,1,False,2,0,1,-1,3506
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3507
2,unknown,cpuUsage.sh,1,0,False,2,0,1,-1,3508
0,unknown,gsd-power,0,0,False,0,0,1,-1,3509
0,unknown,Thread-131 (_ha,0,1,False,0,1,2,0,3510
1,unknown,ibus-daemon,1,0,False,2,0,1,-1,3511
1,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,3512
2,unknown,python,0,1,False,0,1,1,-1,3513
0,unknown,Thread-211 (wor,0,0,False,0,1,2,0,3514
0,unknown,Thread-76 (_han,0,0,False,0,1,2,0,3515
0,unknown,Thread-57 (work,0,0,False,0,1,2,0,3516
0,unknown,Thread-43 (_han,0,0,False,0,1,2,0,3517
1,unknown,pet,0,0,False,0,1,1,-1,3518
1,unknown,python,0,1,False,2,1,1,-1,3519
2,unknown,Thread-156 (wor,0,0,False,0,1,2,0,3521
0,unknown,JS Helper,0,0,False,0,1,2,0,3522
0,unknown,gdbus,0,0,False,0,1,2,0,3523
0,unknown,python,0,0,False,0,1,1,-1,3524
0,unknown,cat,0,0,False,2,0,1,6,3525
0,unknown,Thread-12 (work,0,0,False,0,1,2,0,3526
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,3527
0,unknown,git,0,1,False,2,0,1,-1,3528
0,unknown,cat,0,0,False,2,0,1,4,3529
0,unknown,Isolated Web Co,1,1,True,2,3,1,-1,3530
0,unknown,Thread-201 (wor,0,0,False,0,1,2,0,3531
0,unknown,StreamTrans #30,0,0,False,0,1,2,-1,3532
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,3533
0,unknown,HTML5 Parser,0,0,False,0,1,2,0,3534
0,unknown,gvfs-afc-volume,0,0,False,0,1,2,0,3536
1,unknown,WRWorker#1,0,0,False,0,1,1,-1,3537
0,unknown,gly-rayon-7,0,0,False,0,1,1,10,3538
1,unknown,python3,0,0,False,0,1,1,10,3539
0,unknown,gsd-color,0,1,False,2,0,1,-1,3540
1,unknown,gsd-sharing,0,0,False,0,0,1,-1,3541
0,unknown,sh,0,0,False,2,0,1,-1,3542
0,unknown,V8Worker,0,0,False,0,1,2,0,3543
0,unknown,sh,0,0,False,2,1,1,-1,3544
0,unknown,Mutter Input Th,0,0,False,0,1,1,-1,3545
0,unknown,firefox,1,1,True,1,3,0,-1,3546
0,unknown,libuv-worker,0,0,False,0,1,2,0,3547
0,unknown,ps,1,0,False,2,0,1,-1,3548
0,unknown,Thread-7 (worke,0,0,False,0,1,2,0,3549
0,unknown,Web Content,0,0,False,2,0,1,-1,3550
1,unknown,Thread-122 (wor,0,0,False,0,1,2,-1,3551
0,unknown,pet,0,1,False,0,1,2,0,3552
0,unknown,Socket Thread,0,0,False,0,1,1,10,3553
0,unknown,sh,0,0,False,0,1,2,-1,3554
0,unknown,StreamTrans #50,0,0,False,0,1,2,0,3555
0,unknown,Thread-212 (wor,0,0,False,0,1,2,0,3556
0,unknown,Thread-8 (worke,0,0,False,0,1,2,0,3557
0,unknown,Thread-211 (wor,0,0,False,0,1,2,0,3558
0,unknown,bpftool,1,0,False,2,0,1,-1,3559
0,unknown,Thread-4 (worke,0,0,False,0,1,2,0,3560
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,3561
0,unknown,Thread-188 (wor,0,0,False,0,1,2,3,3562
0,unknown,Timer,0,0,False,0,1,2,-1,3563
3,unknown,Thread-171 (wor,0,0,False,0,1,2,0,3564
0,unknown,code,0,0,False,0,1,2,-1,3565
2,unknown,cpuUsage.sh,0,0,False,2,0,1,18,3566
0,unknown,Thread-104 (wor,0,0,False,0,1,2,0,3567
0,unknown,kworker/u33:1,0,0,False,0,0,1,-1,3568
0,unknown,kworker/u32:3,0,0,False,2,0,1,-1,3569
1,unknown,WRWorkerLP#6,0,0,False,0,1,1,-1,3570
0,unknown,Thread-76 (_han,0,0,False,0,1,2,0,3571
0,unknown,ksoftirqd/3,0,1,False,0,1,2,-1,3572
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,3573
0,unknown,dbus-daemon,0,0,False,2,0,1,-1,3574
1,unknown,xdg-desktop-por,0,0,False,2,0,1,-1,3575
0,unknown,ps,1,1,True,2,0,1,-1,3576
0,unknown,python,0,0,False,0,1,1,-1,3577
0,unknown,sh,0,1,False,2,0,1,-1,3579
0,unknown,Renderer,0,0,False,0,1,2,-1,3580
0,unknown,Thread-127 (wor,0,0,False,0,1,2,-1,3581
0,unknown,gdbus,0,0,False,0,1,2,0,3582
0,unknown,stress-ng-vm,0,0,False,0,1,2,-1,3583
0,unknown,Thread-11 (_han,0,0,False,0,1,2,0,3584
0,unknown,Thread-11 (_han,0,0,False,0,1,2,0,3585
0,unknown,Thread-63 (work,0,0,False,0,1,2,-1,3586
0,unknown,StreamTrans #47,0,0,False,0,1,2,-1,3587
0,unknown,Indexed~IO #253,0,0,False,0,1,2,0,3588
1,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,3589
0,unknown,sed,0,0,False,2,0,1,16,3590
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,3591
1,unknown,gdbus,0,0,False,0,1,2,0,3592
0,unknown,Thread-91 (work,0,0,False,0,1,2,0,3593
1,unknown,Thread-184 (wor,0,0,False,0,1,2,-1,3594
0,unknown,systemd-logind,0,0,False,2,0,1,-1,3595
